249, 495, 509, 501, 6319, 59497, 2020-12-15 14:35:57.271069
248, 495, 509, 502, 6350, 59556, 2020-12-15 14:35:57.416225
248, 495, 508, 504, 6334, 59550, 2020-12-15 14:35:57.554345
248, 496, 509, 502, 6447, 59579, 2020-12-15 14:35:57.719223
248, 497, 509, 502, 6409, 59571, 2020-12-15 14:35:57.733031
248, 496, 509, 502, 6317, 59593, 2020-12-15 14:35:58.056469
249, 496, 509, 503, 6293, 59460, 2020-12-15 14:35:58.141484
248, 495, 509, 502, 6282, 59407, 2020-12-15 14:35:58.197966
248, 497, 509, 502, 6289, 59417, 2020-12-15 14:35:58.205188
247, 496, 509, 502, 6320, 59483, 2020-12-15 14:35:58.374239
247, 496, 509, 502, 6301, 59491, 2020-12-15 14:35:58.377025
247, 495, 509, 502, 6314, 59514, 2020-12-15 14:35:58.516201
246, 495, 509, 502, 6323, 59518, 2020-12-15 14:35:58.683331
248, 496, 509, 502, 6333, 59473, 2020-12-15 14:35:58.828037
248, 495, 509, 502, 6312, 59449, 2020-12-15 14:35:58.832850
248, 494, 511, 504, 6326, 59478, 2020-12-15 14:35:58.996547
250, 496, 511, 501, 6299, 59469, 2020-12-15 14:35:59.162482
248, 495, 509, 502, 6217, 59465, 2020-12-15 14:35:59.295424
249, 496, 509, 502, 6279, 59469, 2020-12-15 14:35:59.322325
247, 497, 509, 503, 6140, 59364, 2020-12-15 14:35:59.478589
248, 497, 509, 502, 6198, 59336, 2020-12-15 14:36:00.119170
248, 496, 508, 502, 6215, 59369, 2020-12-15 14:36:00.431229
248, 495, 509, 503, 6136, 59281, 2020-12-15 14:36:00.457095
249, 495, 509, 502, 6023, 59147, 2020-12-15 14:36:00.736889
248, 496, 509, 502, 5952, 59141, 2020-12-15 14:36:01.696994
249, 498, 511, 502, 5948, 59114, 2020-12-15 14:36:01.849023
249, 496, 509, 504, 5958, 59142, 2020-12-15 14:36:01.852384
248, 495, 509, 503, 5854, 58977, 2020-12-15 14:36:02.176428
249, 496, 509, 502, 5811, 58853, 2020-12-15 14:36:02.639997
248, 496, 508, 502, 5841, 58754, 2020-12-15 14:36:03.447586
248, 496, 509, 502, 5928, 58717, 2020-12-15 14:36:03.916412
248, 495, 509, 503, 5888, 58726, 2020-12-15 14:36:05.188016
250, 495, 509, 502, 5773, 58731, 2020-12-15 14:36:05.326606
